received,dev_id,dev_eui,gtw_id,counter,frequency,data_rate,coding_rate,rssi,snr,battery
2019-04-03T00:47:57.98971Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,70,867.9,SF10BW125,4/5,-96,11,4.1240000000000006
2019-04-03T00:47:57.973410973Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,70,867.9,SF10BW125,4/5,-60,9.25,4.1240000000000006
2019-04-03T00:48:21.966564966Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2078,867.3,SF7BW125,4/5,-30,10,
2019-04-03T00:48:21.974265Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2078,867.3,SF7BW125,4/5,-87,9.2,
2019-04-03T00:50:21.946661Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,88,868.1,SF7BW125,4/5,-106,8,4.18
2019-04-03T00:50:21.94063094Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,88,868.1,SF7BW125,4/5,-81,9,4.18
2019-04-03T00:54:11.623268Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,71,867.3,SF7BW125,4/5,-101,9.5,4.17
2019-04-03T00:54:11.619653619Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,71,867.3,SF7BW125,4/5,-57,9.25,4.17
2019-04-03T00:54:29.499917Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,75,867.3,SF7BW125,4/5,-99,9.2,4.164
2019-04-03T00:54:29.497026497Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,75,867.3,SF7BW125,4/5,-60,9.75,4.164
2019-04-03T00:58:03.818992Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,71,867.5,SF7BW125,4/5,-94,6.8,4.1240000000000006
2019-04-03T01:00:28.053348Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,89,867.9,SF10BW125,4/5,-103,7.8,4.18
2019-04-03T01:00:28.041574041Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,89,867.9,SF10BW125,4/5,-78,6.25,4.18
2019-04-03T01:04:17.831157831Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,72,868.5,SF8BW125,4/5,-53,8,4.17
2019-04-03T01:04:17.838664Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,72,868.5,SF8BW125,4/5,-92,8.2,4.17
2019-04-03T01:04:35.998383Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,76,868.5,SF8BW125,4/5,-95,8.2,4.164
2019-04-03T01:04:35.992474992Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,76,868.5,SF8BW125,4/5,-63,8,4.164
2019-04-03T01:08:09.96000796Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,72,867.1,SF8BW125,4/5,-59,10,4.1240000000000006
2019-04-03T01:08:09.97209Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,72,867.1,SF8BW125,4/5,-91,11.2,4.1240000000000006
2019-04-03T01:08:33.6008256Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2079,868.5,SF7BW125,4/5,-26,8.25,
2019-04-03T01:08:33.61216Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2079,868.5,SF7BW125,4/5,-89,6,
2019-04-03T01:10:34.434916434Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,90,868.1,SF7BW125,4/5,-79,8.5,4.18
2019-04-03T01:10:34.444872Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,90,868.1,SF7BW125,4/5,-107,5.8,4.18
2019-04-03T01:14:24.857492857Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,73,867.9,SF7BW125,4/5,-57,8.5,4.17
2019-04-03T01:14:24.865826Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,73,867.9,SF7BW125,4/5,-104,6.8,4.17
2019-04-03T01:14:42.466841466Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,77,867.5,SF7BW125,4/5,-59,7.25,4.164
2019-04-03T01:14:42.470563Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,77,867.5,SF7BW125,4/5,-93,7.8,4.164
2019-04-03T01:18:17.068081Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,73,868.3,SF7BW125,4/5,-95,7.2,4.1240000000000006
2019-04-03T01:18:17.064110064Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,73,868.3,SF7BW125,4/5,-59,8.5,4.1240000000000006
2019-04-03T01:20:40.578546578Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,91,867.9,SF8BW125,4/5,-78,10,4.18
2019-04-03T01:20:40.586702Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,91,867.9,SF8BW125,4/5,-107,10.2,4.18
2019-04-03T01:24:32.194753Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,74,867.3,SF9BW125,4/5,-101,12,4.17
2019-04-03T01:24:32.186388186Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,74,867.3,SF9BW125,4/5,-58,11.75,4.17
2019-04-03T01:24:49.599851Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,78,867.3,SF11BW125,4/5,-96,10,4.164
2019-04-03T01:24:49.583111583Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,78,867.3,SF11BW125,4/5,-60,11.75,4.164
2019-04-03T01:28:23.086884Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,74,867.7,SF9BW125,4/5,-96,11.5,4.1240000000000006
2019-04-03T01:28:23.075996075Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,74,867.7,SF9BW125,4/5,-58,9.5,4.1240000000000006
2019-04-03T01:28:53.762637762Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2080,868.1,SF7BW125,4/5,-30,10.25,
2019-04-03T01:30:47.483104483Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,92,867.3,SF7BW125,4/5,-81,8,4.18
2019-04-03T01:30:47.494437Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,92,867.3,SF7BW125,4/5,-105,7.8,4.18
2019-04-03T01:34:38.425964Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,75,868.5,SF7BW125,4/5,-95,7,4.17
2019-04-03T01:34:38.423464423Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,75,868.5,SF7BW125,4/5,-51,7.5,4.17
2019-04-03T01:34:55.651802Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,79,868.5,SF7BW125,4/5,-97,7,4.164
2019-04-03T01:34:55.64078064Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,79,868.5,SF7BW125,4/5,-58,7.5,4.164
2019-04-03T01:38:30.024694Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,75,867.7,SF7BW125,4/5,-95,10.2,4.1240000000000006
2019-04-03T01:38:30.019058019Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,75,867.7,SF7BW125,4/5,-57,8.25,4.1240000000000006
2019-04-03T01:40:53.259558Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,93,867.7,SF9BW125,4/5,-106,8,4.18
2019-04-03T01:40:53.246998246Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,93,867.7,SF9BW125,4/5,-83,7.75,4.18
2019-04-03T01:44:44.7231Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,76,867.7,SF8BW125,4/5,-96,10.5,4.17
2019-04-03T01:44:44.714295714Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,76,867.7,SF8BW125,4/5,-57,11.75,4.17
2019-04-03T01:45:02.062475062Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,80,868.5,SF8BW125,4/5,-63,8,4.164
2019-04-03T01:45:02.071373Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,80,868.5,SF8BW125,4/5,-97,8.8,4.164
2019-04-03T01:48:37.348642348Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,76,867.1,SF8BW125,4/5,-58,9,4.1240000000000006
2019-04-03T01:48:37.359224Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,76,867.1,SF8BW125,4/5,-93,11.5,4.1240000000000006
2019-04-03T01:49:07.681896Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2081,867.3,SF7BW125,4/5,-88,9.2,
2019-04-03T01:49:07.677027677Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2081,867.3,SF7BW125,4/5,-30,9.75,
2019-04-03T01:50:59.85952Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,94,867.5,SF7BW125,4/5,-105,5.2,4.18
2019-04-03T01:50:59.849172849Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,94,867.5,SF7BW125,4/5,-79,6.75,4.18
2019-04-03T01:54:51.058206058Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,77,867.7,SF7BW125,4/5,-55,9.25,4.17
2019-04-03T01:54:51.0695Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,77,867.7,SF7BW125,4/5,-95,9.2,4.17
2019-04-03T01:55:08.592609592Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,81,867.3,SF7BW125,4/5,-60,10,4.164
2019-04-03T01:55:08.600562Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,81,867.3,SF7BW125,4/5,-99,9.8,4.164
2019-04-03T01:58:44.554113554Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,77,867.7,SF7BW125,4/5,-59,9,4.1240000000000006
2019-04-03T01:58:44.562376Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,77,867.7,SF7BW125,4/5,-94,8.5,4.1240000000000006
2019-04-03T02:01:07.212549212Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,95,868.3,SF8BW125,4/5,-79,11,4.18
2019-04-03T02:01:07.221747Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,95,868.3,SF8BW125,4/5,-108,5.2,4.18
2019-04-03T02:04:58.332006332Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,78,867.3,SF11BW125,4/5,-63,10.5,4.17
2019-04-03T02:04:58.345963Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,78,867.3,SF11BW125,4/5,-99,9,4.17
2019-04-03T02:05:15.164722164Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,82,868.5,SF9BW125,4/5,-63,9.5,4.164
2019-04-03T02:05:15.17857Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,82,868.5,SF9BW125,4/5,-101,8.8,4.164
2019-04-03T02:08:52.515599Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,78,867.1,SF11BW125,4/5,-101,8.5,4.1240000000000006
2019-04-03T02:08:52.494363494Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,78,867.1,SF11BW125,4/5,-65,8.5,4.1240000000000006
2019-04-03T02:09:14.383113Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2082,867.1,SF7BW125,4/5,-87,10,
2019-04-03T02:09:14.374867374Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2082,867.1,SF7BW125,4/5,-33,10.75,
2019-04-03T02:11:12.878856Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,96,868.1,SF7BW125,4/5,-107,7.8,4.18
2019-04-03T02:11:12.868394868Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,96,868.1,SF7BW125,4/5,-81,7.75,4.18
2019-04-03T02:15:03.804765Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,79,867.9,SF7BW125,4/5,-108,7.5,4.17
2019-04-03T02:15:03.793700793Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,79,867.9,SF7BW125,4/5,-55,8.75,4.17
2019-04-03T02:15:21.57051Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,83,868.1,SF7BW125,4/5,-100,9.2,4.164
2019-04-03T02:15:21.566800566Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,83,868.1,SF7BW125,4/5,-61,9.25,4.164
2019-04-03T02:18:57.915814Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,79,868.1,SF7BW125,4/5,-94,8.5,4.1240000000000006
2019-04-03T02:18:57.91055191Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,79,868.1,SF7BW125,4/5,-58,8.75,4.1240000000000006
2019-04-03T02:21:20.136035Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,97,867.9,SF12BW125,4/5,-103,4.8,4.18
2019-04-03T02:21:19.102260102Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,97,867.9,SF12BW125,4/5,-81,4.5,4.18
2019-04-03T02:25:11.036324036Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,80,868.5,SF8BW125,4/5,-53,8.5,4.17
2019-04-03T02:25:11.045442Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,80,868.5,SF8BW125,4/5,-93,8.5,4.17
2019-04-03T02:25:28.418062Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,84,867.1,SF8BW125,4/5,-101,11.5,4.164
2019-04-03T02:25:28.414560414Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,84,867.1,SF8BW125,4/5,-59,11,4.164
2019-04-03T02:29:05.031515Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,80,867.9,SF8BW125,4/5,-95,11,4.1240000000000006
2019-04-03T02:29:05.021048021Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,80,867.9,SF8BW125,4/5,-61,10.25,4.1240000000000006
2019-04-03T02:29:32.751959751Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2083,867.5,SF7BW125,4/5,-25,6.75,
2019-04-03T02:29:32.762363Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2083,867.5,SF7BW125,4/5,-91,7.5,
2019-04-03T02:31:25.274464Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,98,868.1,SF7BW125,4/5,-107,7.2,4.18
2019-04-03T02:31:25.27080827Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,98,868.1,SF7BW125,4/5,-79,8,4.18
2019-04-03T02:35:17.175209175Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,81,867.1,SF7BW125,4/5,-59,9.25,4.17
2019-04-03T02:35:17.182733Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,81,867.1,SF7BW125,4/5,-103,8.2,4.17
2019-04-03T02:35:35.756953Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,85,867.9,SF7BW125,4/5,-97,10,4.164
2019-04-03T02:35:35.745943745Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,85,867.9,SF7BW125,4/5,-63,10,4.164
2019-04-03T02:39:11.056525056Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,81,867.3,SF7BW125,4/5,-58,9.5,4.1240000000000006
2019-04-03T02:39:11.061537Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,81,867.3,SF7BW125,4/5,-91,8.2,4.1240000000000006
2019-04-03T02:41:31.93073593Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,99,867.7,SF8BW125,4/5,-79,9.5,4.18
2019-04-03T02:41:31.935971Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,99,867.7,SF8BW125,4/5,-107,8.8,4.18
2019-04-03T02:45:23.608575Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,82,867.5,SF9BW125,4/5,-96,8.2,4.17
2019-04-03T02:45:23.603280603Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,82,867.5,SF9BW125,4/5,-55,9.25,4.17
2019-04-03T02:45:43.566478Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,86,867.1,SF10BW125,4/5,-99,9,4.164
2019-04-03T02:45:43.555671555Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,86,867.1,SF10BW125,4/5,-60,12,4.164
2019-04-03T02:49:17.349218Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,82,867.3,SF9BW125,4/5,-97,10.2,4.1240000000000006
2019-04-03T02:49:17.343740343Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,82,867.3,SF9BW125,4/5,-57,10.5,4.1240000000000006
2019-04-03T02:50:06.989500989Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2084,867.7,SF7BW125,4/5,-30,10.25,
2019-04-03T02:50:06.996945Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2084,867.7,SF7BW125,4/5,-89,10,
2019-04-03T02:51:37.471476471Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,100,867.5,SF7BW125,4/5,-81,6.5,4.18
2019-04-03T02:51:37.472762Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,100,867.5,SF7BW125,4/5,-105,1.5,4.18
2019-04-03T02:55:29.679962Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,83,868.1,SF7BW125,4/5,-102,9.2,4.17
2019-04-03T02:55:29.671132671Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,83,868.1,SF7BW125,4/5,-55,9.5,4.17
2019-04-03T02:55:49.726631Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,87,867.3,SF7BW125,4/5,-99,9.5,4.164
2019-04-03T02:55:49.717443717Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,87,867.3,SF7BW125,4/5,-60,9.25,4.164
2019-04-03T02:59:23.373255Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,83,867.9,SF7BW125,4/5,-93,8.5,4.1240000000000006
2019-04-03T03:01:44.273892Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,101,868.5,SF9BW125,4/5,-106,-0.5,4.18
2019-04-03T03:01:44.264545264Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,101,868.5,SF9BW125,4/5,-81,8,4.18
2019-04-03T03:05:35.871464Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,84,867.5,SF8BW125,4/5,-91,8.5,4.17
2019-04-03T03:05:35.866073866Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,84,867.5,SF8BW125,4/5,-55,8.25,4.17
2019-04-03T03:05:56.064983Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,88,868.1,SF8BW125,4/5,-100,10.2,4.164
2019-04-03T03:05:56.061665061Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,88,868.1,SF8BW125,4/5,-63,11.75,4.164
2019-04-03T03:09:30.563158Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,84,868.1,SF8BW125,4/5,-94,9.8,4.1240000000000006
2019-04-03T03:09:30.556117556Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,84,868.1,SF8BW125,4/5,-60,11.5,4.1240000000000006
2019-04-03T03:10:31.304376Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2085,867.3,SF7BW125,4/5,-89,9.5,
2019-04-03T03:10:31.297114297Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2085,867.3,SF7BW125,4/5,-29,9.5,
2019-04-03T03:11:49.934179934Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,102,867.3,SF7BW125,4/5,-79,8.5,4.1739999999999995
2019-04-03T03:15:42.01027701Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,85,868.1,SF7BW125,4/5,-57,9.75,4.17
2019-04-03T03:15:42.015272Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,85,868.1,SF7BW125,4/5,-103,9.5,4.17
2019-04-03T03:16:02.459452459Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,89,867.1,SF7BW125,4/5,-58,8.25,4.164
2019-04-03T03:16:02.469898Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,89,867.1,SF7BW125,4/5,-97,8.2,4.164
2019-04-03T03:19:37.469523469Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,85,867.5,SF7BW125,4/5,-58,7.25,4.1240000000000006
2019-04-03T03:19:37.473661Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,85,867.5,SF7BW125,4/5,-94,7,4.1240000000000006
2019-04-03T03:21:56.719897Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,103,868.1,SF8BW125,4/5,-107,8.8,4.1739999999999995
2019-04-03T03:21:56.715593715Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,103,868.1,SF8BW125,4/5,-79,11,4.1739999999999995
2019-04-03T03:25:48.702642702Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,86,868.1,SF10BW125,4/5,-55,10.25,4.17
2019-04-03T03:25:48.714793Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,86,868.1,SF10BW125,4/5,-101,12,4.17
2019-04-03T03:26:09.049898049Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,90,867.1,SF9BW125,4/5,-60,11.25,4.164
2019-04-03T03:26:09.062621Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,90,867.1,SF9BW125,4/5,-103,11.8,4.164
2019-04-03T03:29:44.711706Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,86,867.9,SF10BW125,4/5,-93,7,4.1240000000000006
2019-04-03T03:29:44.696296696Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,86,867.9,SF10BW125,4/5,-60,8.5,4.1240000000000006
2019-04-03T03:31:25.767882767Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2086,868.5,SF7BW125,4/5,-29,7.25,
2019-04-03T03:31:25.773833Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2086,868.5,SF7BW125,4/5,-90,7,
2019-04-03T03:32:03.718713Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,104,867.1,SF7BW125,4/5,-105,8,4.1739999999999995
2019-04-03T03:32:03.716933716Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,104,867.1,SF7BW125,4/5,-83,8.5,4.1739999999999995
2019-04-03T03:35:54.962901962Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,87,868.5,SF7BW125,4/5,-54,7.25,4.17
2019-04-03T03:35:54.97277Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,87,868.5,SF7BW125,4/5,-94,7.5,4.17
2019-04-03T03:36:16.433583Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,91,868.5,SF7BW125,4/5,-97,7,4.164
2019-04-03T03:36:16.43064643Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,91,868.5,SF7BW125,4/5,-63,6.75,4.164
2019-04-03T03:39:51.677916677Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,87,867.9,SF7BW125,4/5,-61,9.25,4.1240000000000006
2019-04-03T03:39:51.684491Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,87,867.9,SF7BW125,4/5,-94,9.2,4.1240000000000006
2019-04-03T03:42:09.873793Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,105,867.7,SF10BW125,4/5,-104,6.8,4.18
2019-04-03T03:42:09.867154867Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,105,867.7,SF10BW125,4/5,-77,6,4.18
2019-04-03T03:46:01.522423Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,88,867.9,SF8BW125,4/5,-107,8.8,4.17
2019-04-03T03:46:01.516338516Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,88,867.9,SF8BW125,4/5,-57,11.5,4.17
2019-04-03T03:46:22.935514935Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,92,867.5,SF8BW125,4/5,-59,8.75,4.164
2019-04-03T03:46:22.945168Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,92,867.5,SF8BW125,4/5,-91,8,4.164
2019-04-03T03:49:57.808111Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,88,867.3,SF8BW125,4/5,-96,11.2,4.1240000000000006
2019-04-03T03:49:57.804583804Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,88,867.3,SF8BW125,4/5,-59,11,4.1240000000000006
2019-04-03T03:52:04.659171Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2087,867.1,SF7BW125,4/5,-90,9.8,
2019-04-03T03:52:04.655999655Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2087,867.1,SF7BW125,4/5,-31,10,
2019-04-03T03:52:15.172764172Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,106,868.1,SF7BW125,4/5,-83,9.25,4.18
2019-04-03T03:52:15.182738Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,106,868.1,SF7BW125,4/5,-108,7.5,4.18
2019-04-03T03:56:29.535543Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,93,867.5,SF7BW125,4/5,-90,7,4.164
2019-04-03T03:56:29.529286529Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,93,867.5,SF7BW125,4/5,-59,6.75,4.164
2019-04-03T04:00:04.710792Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,89,867.7,SF7BW125,4/5,-96,9.5,4.1240000000000006
2019-04-03T04:00:04.704171704Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,89,867.7,SF7BW125,4/5,-59,9.75,4.1240000000000006
2019-04-03T04:02:20.651646651Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,107,867.9,SF8BW125,4/5,-78,10,4.1739999999999995
2019-04-03T04:02:20.656026Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,107,867.9,SF8BW125,4/5,-107,9.2,4.1739999999999995
2019-04-03T04:06:14.760844Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,90,867.1,SF9BW125,4/5,-101,10.8,4.17
2019-04-03T04:06:14.755289755Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,90,867.1,SF9BW125,4/5,-60,10.75,4.17
2019-04-03T04:06:36.088819088Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,94,867.5,SF12BW125,4/5,-54,5.25,4.164
2019-04-03T04:06:37.12561Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,94,867.5,SF12BW125,4/5,-97,3.8,4.164
2019-04-03T04:10:11.664401Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,90,868.3,SF9BW125,4/5,-97,11,4.1240000000000006
2019-04-03T04:10:11.657047657Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,90,868.3,SF9BW125,4/5,-63,9.75,4.1240000000000006
2019-04-03T04:12:16.29815Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2088,867.9,SF7BW125,4/5,-95,9.8,
2019-04-03T04:12:16.296869296Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2088,867.9,SF7BW125,4/5,-31,10,
2019-04-03T04:12:27.525201525Z,static_6_02,70B3D54993EAD469,iotlab-rpi-03,108,868.3,SF7BW125,4/5,-77,8,4.1739999999999995
2019-04-03T04:12:27.533458Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,108,868.3,SF7BW125,4/5,-105,4.5,4.1739999999999995
2019-04-03T04:16:20.6226Z,static_6_01,70B3D5499A33FCC9,eui-0000024b08030186,91,868.5,SF7BW125,4/5,-95,7,4.17
2019-04-03T04:16:20.614938614Z,static_6_01,70B3D5499A33FCC9,iotlab-rpi-03,91,868.5,SF7BW125,4/5,-53,7.5,4.17
2019-04-03T04:16:43.205726Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,95,868.5,SF7BW125,4/5,-99,-1.8,4.164
2019-04-03T04:16:43.201301201Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,95,868.5,SF7BW125,4/5,-63,7.5,4.164
